UNIQUE_ID,AGE,EDUCATION,EDUCATION-NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,NATIVE_COUNTRY
7687,39,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,United-States
14538,44,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
1986,68,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,United-States
8898,31,Some-college,10,Never-married,Other-service,Own-child,White,Male,United-States
12442,22,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Female,United-States
6716,33,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,United-States
11042,63,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States
4492,34,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,United-States
24371,66,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
14827,61,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Female,United-States
5563,53,10th,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,Columbia
2762,41,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Female,United-States
7798,58,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,United-States
8057,26,7th-8th,4,Never-married,Machine-op-inspct,Own-child,White,Male,United-States
5437,47,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,United-States
21823,27,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
6709,45,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
11332,35,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
2739,28,5th-6th,3,Never-married,Machine-op-inspct,Not-in-family,White,Female,
13472,25,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,United-States
22543,44,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
5122,42,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,United-States
14834,30,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11454,48,Bachelors,13,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,Philippines
9303,21,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
8820,25,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Male,United-States
14095,29,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,United-States
4047,42,HS-grad,9,Divorced,,Not-in-family,Black,Female,United-States
661,54,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
23355,41,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
856,54,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
29089,46,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2099,51,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,United-States
6808,46,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
10176,24,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,United-States
13107,19,HS-grad,9,Never-married,Other-service,Own-child,White,Female,United-States
22382,42,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
9954,63,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,United-States
22771,32,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,Mexico
9027,45,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
10968,29,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
28344,43,Bachelors,13,Separated,Exec-managerial,Unmarried,White,Male,United-States
10940,22,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,United-States
2362,46,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,United-States
15533,31,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,United-States
11525,17,12th,8,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
6251,27,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
15885,47,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
25359,52,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2842,42,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,United-States
6711,66,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,United-States
5848,41,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
16769,47,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
27149,34,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
11558,31,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
4203,21,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
8136,53,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
10784,64,11th,7,Widowed,,Not-in-family,White,Female,United-States
3143,21,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Female,Mexico
141,53,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
1365,31,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,United-States
26201,38,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,Cuba
14806,62,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,United-States
233,37,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
13545,44,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States
12898,46,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,United-States
13499,46,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,United-States
25290,42,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
10386,51,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3277,20,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
6293,39,Some-college,10,Separated,Exec-managerial,Unmarried,Black,Female,United-States
14229,48,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,Peru
413,36,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,United-States
845,42,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
28471,51,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
2072,26,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
10021,44,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,United-States
8026,18,Some-college,10,Never-married,Other-service,Own-child,White,Female,United-States
9586,25,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
821,41,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
14534,29,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,United-States
7195,37,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
13314,34,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
14125,23,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
9420,34,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,United-States
4801,36,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,United-States
7014,67,9th,5,Divorced,,Not-in-family,White,Female,United-States
7077,34,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
10114,24,Some-college,10,Never-married,Sales,Own-child,White,Female,United-States
13778,27,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
17310,41,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
14247,32,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China
10133,28,HS-grad,9,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,United-States
13709,54,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
14313,28,11th,7,Never-married,,Not-in-family,Black,Female,United-States
26732,32,Prof-school,15,Never-married,Sales,Not-in-family,White,Female,United-States
12542,54,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
14119,45,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3259,58,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,Germany
8929,46,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,United-States
15372,21,HS-grad,9,Never-married,Sales,Own-child,Black,Male,United-States
5353,30,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,United-States
7344,22,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,United-States
5915,45,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
23108,59,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8591,35,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
10209,56,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
5816,19,5th-6th,3,Never-married,Other-service,Not-in-family,White,Male,Guatemala
8600,45,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
2774,23,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,Mexico
8432,58,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,United-States
13211,50,Doctorate,16,Divorced,Sales,Not-in-family,White,Male,United-States
13117,27,Some-college,10,Divorced,Sales,Unmarried,White,Female,Peru
5223,28,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
10232,18,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,United-States
5681,44,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
8254,35,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,United-States
15810,30,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,United-States
27465,42,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,United-States
12408,26,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,United-States
12199,38,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States
5329,24,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States
15643,59,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
719,46,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
28838,52,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
4217,50,HS-grad,9,Never-married,Tech-support,Own-child,White,Male,United-States
5653,18,11th,7,Never-married,Sales,Own-child,White,Male,United-States
140,31,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,United-States
8015,33,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,Mexico
13239,23,Bachelors,13,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,United-States
6078,32,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,United-States
29385,66,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
3928,37,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,United-States
1689,23,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,United-States
15930,53,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
18512,43,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,
16039,23,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,Portugal
1229,28,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
20316,45,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,Puerto-Rico
15750,68,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Female,United-States
785,34,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
15538,23,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Female,United-States
3511,35,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Black,Female,United-States
10094,34,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
11436,41,Bachelors,13,Never-married,Protective-serv,Not-in-family,Black,Male,Puerto-Rico
10788,58,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,United-States
5539,33,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,United-States
25511,47,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,United-States
13053,26,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
7582,59,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,United-States
8821,47,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
15558,56,9th,5,Divorced,Adm-clerical,Not-in-family,White,Male,United-States
8910,37,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,United-States
13050,26,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,United-States
11874,31,12th,8,Married-civ-spouse,Other-service,Wife,White,Female,United-States
12214,36,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,
4876,31,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
8438,33,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,United-States
7761,18,12th,8,Never-married,Sales,Own-child,White,Female,United-States
15231,53,Bachelors,13,Divorced,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,United-States
27171,35,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,United-States
5212,39,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,Poland
9262,34,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,United-States
149,29,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
30018,50,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States
11709,41,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,United-States
5669,39,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,United-States
22008,36,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
16749,39,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
13987,28,Assoc-acdm,12,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,Nicaragua
20301,53,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,United-States
11521,31,Assoc-acdm,12,Never-married,,Own-child,White,Female,United-States
12477,21,HS-grad,9,Never-married,,Other-relative,White,Male,United-States
22435,39,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States
13487,29,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
28864,44,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
22833,49,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,United-States
2631,20,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,United-States
32078,41,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
9486,43,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States
1708,39,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
20305,52,Masters,14,Married-civ-spouse,,Wife,White,Female,United-States
21288,46,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
6313,36,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
10213,43,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,United-States
3502,66,HS-grad,9,Married-civ-spouse,,Husband,Black,Male,United-States
13213,46,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,United-States
10128,35,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States
10864,20,Some-college,10,Never-married,Other-service,Own-child,White,Female,United-States
10744,43,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Black,Male,United-States
21906,55,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States
20699,40,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,United-States
10806,37,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,United-States
24841,25,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States
3628,17,10th,6,Never-married,Other-service,Own-child,White,Male,United-States
9705,22,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,United-States
29667,45,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States
18582,29,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,Nicaragua
1181,19,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,United-States
